labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE
943,6,OR,1,2007-07-14,2007-07-16,3,2007,7,0.0,0.0,45.30648333333334,45.307,0.009000000000000341,-121.38883333333335,-121.39070000000001,0.041100000000000136,329.75,325.1,10.56555724985672,25.0,32.78333333333334,25.25,15.341110346603555,34.9,"(45.28845, -121.782775)",45.28845,-121.782775,POINT (-121.782775 45.28845),6.8,28
944,8,WA,1,2007-07-14,2007-07-14,1,2007,7,0.0,0.0,46.622637499999996,46.62325,0.021500000000003183,-119.34067499999999,-119.34,0.03690000000000282,358.95000000000005,355.29999999999995,28.378664017683636,82.60000000000002,145.35,105.30000000000001,137.96821580142498,415.4,"(46.5754, -119.0021)",46.5754,-119.0021,POINT (-119.0021 46.5754),14.5,56
945,47,OR,1,2007-07-14,2007-07-25,12,2007,7,0.0,0.0,44.96485319148937,44.9591,0.1938999999999993,-119.42854680851065,-119.4163,0.1974000000000018,334.3340425531915,331.3,14.334441294153782,61.5,81.68510638297873,62.6,60.21143174255563,220.70000000000002,"(44.4172, -118.9547)",44.4172,-118.9547,POINT (-118.9547 44.4172),8.5,35
947,9,CA,1,2007-07-14,2007-07-17,4,2007,7,0.0,0.0,41.68294444444444,41.6458,0.17970000000000397,-123.42324444444446,-123.4206,0.05830000000000268,326.70000000000005,325.1,9.05290008781717,30.400000000000034,49.4,37.9,36.19309326377064,107.39999999999999,"(42.104278, -123.681083)",42.104278,-123.681083,POINT (-123.681083 42.104278),2.4,10
947,9,CA,1,2007-07-14,2007-07-17,4,2007,7,0.0,0.0,41.68294444444444,41.6458,0.17970000000000397,-123.42324444444446,-123.4206,0.05830000000000268,326.70000000000005,325.1,9.05290008781717,30.400000000000034,49.4,37.9,36.19309326377064,107.39999999999999,"(42.104278, -123.681083)",42.104278,-123.681083,POINT (-123.681083 42.104278),4.2,18
949,8,OR,1,2007-07-15,2007-07-17,2,2007,7,0.0,0.0,45.9637,45.96615,0.03979999999999961,-117.011875,-117.00829999999999,0.050700000000006185,360.825,362.4,19.07404743923758,51.299999999999955,215.0125,189.5,148.03748982219722,439.0,"(46.408352, -116.992533)",46.408352,-116.992533,POINT (-116.992533 46.408352),20.3,68
950,167,OR,2,2007-07-15,2007-08-16,33,2007,7,0.0,1.0,45.45388083832336,45.4706,0.588000000000001,-116.59899820359277,-116.6227,0.4099000000000075,353.28742514970065,349.7,31.756339239345948,150.59999999999997,181.12574850299404,72.4,292.248104277004,2187.2,"(45.079864040123, -116.844808262337)",45.079864040123,-116.844808262337,POINT (-116.844808262337 45.079864040123),10.4,43
953,47,CA,1,2007-07-16,2007-07-17,1,2007,7,0.0,0.0,41.95396595744681,41.9566,0.05559999999999832,-120.5643340425532,-120.5639,0.09009999999999252,379.9255319148936,363.7,51.14568904475811,181.60000000000002,311.58510638297867,107.2,408.93052773360955,1678.3,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),11.6,48
953,47,CA,1,2007-07-16,2007-07-17,1,2007,7,0.0,0.0,41.95396595744681,41.9566,0.05559999999999832,-120.5643340425532,-120.5639,0.09009999999999252,379.9255319148936,363.7,51.14568904475811,181.60000000000002,311.58510638297867,107.2,408.93052773360955,1678.3,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),13.1,53
985,10,ID,1,2007-07-22,2007-07-22,1,2007,7,0.0,0.0,44.78568,44.785700000000006,0.01910000000000167,-114.29484,-114.29685,0.03810000000000002,341.86000000000007,333.15,22.037604225505092,59.400000000000034,66.8,42.95,55.672534620862294,158.6,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),33.3,96
988,8,OR,1,2007-07-23,2007-07-26,3,2007,7,0.0,0.0,45.7598625,45.7536,0.06439999999999912,-119.10918749999999,-119.1246,0.1513000000000062,373.0,370.45,10.971781988355401,31.599999999999966,622.3749999999999,429.75,502.9035799378303,1309.5,"(45.828968, -119.262991)",45.828968,-119.262991,POINT (-119.262991 45.828968),6.9,29
990,6,MT,1,2007-07-24,2007-07-26,2,2007,7,0.0,0.0,47.634683333333335,47.63465,0.027300000000003877,-114.45721666666668,-114.4572,0.027999999999991587,339.0833333333333,336.29999999999995,16.018041911128417,42.89999999999998,61.01666666666667,53.7,39.78152418732428,109.1,"(47.7732828974766, -114.269974716624)",47.7732828974766,-114.269974716624,POINT (-114.269974716624 47.7732828974766),10.4,43
991,148,ID,1,2007-07-25,2007-08-18,24,2007,8,0.0,1.0,46.32675945945945,46.34585,0.2149000000000001,-114.54909797297296,-114.55185,0.21249999999999147,356.2270270270271,356.75,26.611446042803852,125.79999999999995,132.98986486486487,95.35,120.56244084074528,599.6,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),132.5,191
996,19,ID,1,2007-07-29,2007-08-16,18,2007,8,0.0,1.0,46.21977894736842,46.2234,0.03790000000000049,-115.06195789473685,-115.059,0.08770000000001232,333.8315789473684,324.3,24.883775451119842,98.90000000000003,55.23157894736841,23.5,81.20671190535627,350.5,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),143.4,196
996,19,ID,1,2007-07-29,2007-08-16,18,2007,8,0.0,1.0,46.21977894736842,46.2234,0.03790000000000049,-115.06195789473685,-115.059,0.08770000000001232,333.8315789473684,324.3,24.883775451119842,98.90000000000003,55.23157894736841,23.5,81.20671190535627,350.5,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),131.9,190
997,234,MT,1,2007-07-29,2007-08-19,22,2007,8,0.0,1.0,48.361979059829046,48.35755,0.11410000000000053,-114.84677222222231,-114.85415,0.21239999999998815,355.0196581196583,350.95000000000005,29.779745800937473,160.0,179.46880341880347,104.19999999999999,219.20392197418013,1374.7,"(48.4004067002737, -114.336961888482)",48.4004067002737,-114.336961888482,POINT (-114.336961888482 48.4004067002737),17.4,62
1001,670,MT,1,2007-07-31,2007-08-25,26,2007,8,0.0,1.0,47.80078626865677,47.79305,0.21640000000000015,-114.85321880597022,-114.8643,0.34250000000000114,355.9095522388061,352.3,29.904275753132545,186.40000000000003,239.65761194029844,127.65,349.39259593320446,3009.9,"(47.594395, -115.323746)",47.594395,-115.323746,POINT (-115.323746 47.594395),3.9,16
1002,8,CA,1,2007-08-01,2007-08-02,1,2007,8,0.0,0.0,41.6923375,41.6912,0.04010000000000247,-123.41845,-123.41675000000001,0.028599999999997294,330.83750000000003,331.95,7.497035128254755,22.100000000000023,38.975,41.4,10.118547326568176,27.799999999999997,"(42.104278, -123.681083)",42.104278,-123.681083,POINT (-123.681083 42.104278),4.5,19
1005,59,ID,1,2007-08-02,2007-08-18,17,2007,8,0.0,0.0,46.10843559322036,46.109,0.04350000000000165,-114.76161525423728,-114.7522,0.10900000000000887,343.23728813559325,341.9,18.676482522561535,66.19999999999999,157.77118644067798,98.3,173.5326900047718,839.8,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),132.5,191
1007,13,OR,1,2007-08-03,2007-08-04,1,2007,8,0.0,0.0,45.5355,45.5359,0.03889999999999816,-120.63253846153846,-120.6362,0.16970000000000596,364.9846153846154,362.2,21.60720736829288,70.40000000000003,113.07692307692308,88.4,52.93675713915858,146.7,"(45.666204, -121.000708)",45.666204,-121.000708,POINT (-121.000708 45.666204),4.9,20
1013,116,ID,1,2007-07-29,2007-09-12,45,2007,8,0.0,2.0,44.785241379310385,44.774550000000005,0.17840000000000344,-114.81956810344828,-114.85915,0.3585999999999956,353.2870689655172,342.35,33.81894897236167,127.20000000000005,318.61810344827575,90.25,652.546488578685,4232.0,"(44.1703848147433, -114.928033894289)",44.1703848147433,-114.928033894289,POINT (-114.928033894289 44.1703848147433),4.7,20
1023,33,ID,1,2007-08-11,2007-09-15,36,2007,8,0.0,1.0,46.10634848484848,46.0983,0.11959999999999837,-114.88525151515152,-114.8841,0.12919999999999732,340.9333333333334,335.1,21.1396054047058,74.60000000000002,100.37575757575756,73.5,97.19441223105058,420.8,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),56.9,152
1023,33,ID,1,2007-08-11,2007-09-15,36,2007,8,0.0,1.0,46.10634848484848,46.0983,0.11959999999999837,-114.88525151515152,-114.8841,0.12919999999999732,340.9333333333334,335.1,21.1396054047058,74.60000000000002,100.37575757575756,73.5,97.19441223105058,420.8,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),51.4,140
1037,12,ID,1,2007-08-15,2007-08-16,2,2007,8,0.0,0.0,42.216424999999994,42.22165,0.028300000000001546,-112.56559166666665,-112.55754999999999,0.06560000000000343,375.77500000000003,364.3,40.40625795366582,123.10000000000002,409.13333333333327,390.45,337.4444852209925,1027.1000000000001,"(41.945874098, -112.233973021)",41.945874098,-112.233973021,POINT (-112.233973021 41.945874098),6.2,26
1038,7,MT,1,2007-08-15,2007-08-19,5,2007,8,0.0,0.0,48.11322857142857,48.1148,0.02669999999999817,-113.18677142857143,-113.1851,0.017800000000008254,344.5142857142858,330.8,26.698029176416025,65.5,195.68571428571428,39.9,266.8112030916957,610.1,"(48.5103, -113.99681)",48.5103,-113.99681,POINT (-113.99681 48.5103),19.6,67
1039,7,ID,1,2007-08-16,2007-08-16,1,2007,8,0.0,0.0,46.3103,46.3301,0.08739999999999526,-114.81632857142856,-114.8186,0.029799999999994498,346.65714285714284,354.7,12.60117152527985,32.19999999999999,81.47142857142858,78.9,36.154700675740365,118.6,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),143.4,196
1039,7,ID,1,2007-08-16,2007-08-16,1,2007,8,0.0,0.0,46.3103,46.3301,0.08739999999999526,-114.81632857142856,-114.8186,0.029799999999994498,346.65714285714284,354.7,12.60117152527985,32.19999999999999,81.47142857142858,78.9,36.154700675740365,118.6,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),131.9,190
1040,46,ID,1,2007-08-16,2007-08-16,1,2007,8,0.0,0.0,43.14879782608696,43.14415,0.0951999999999984,-113.55620434782604,-113.55545000000001,0.16079999999999472,378.9434782608696,370.2,32.16118884047743,139.79999999999995,215.45434782608694,103.3,228.19088179905847,925.6,"(43.460556, -113.562222)",43.460556,-113.562222,POINT (-113.562222 43.460556),11.2,47
1042,8,ID,1,2007-08-16,2007-08-16,1,2007,8,0.0,0.0,43.3755,43.37515,0.020299999999998875,-113.90913750000001,-113.9091,0.030699999999995953,419.6875,412.45,43.151409097998844,129.2,543.175,348.5,553.2456926434868,1623.8,"(43.460556, -113.562222)",43.460556,-113.562222,POINT (-113.562222 43.460556),11.2,47
1045,44,OR,1,2007-08-17,2007-08-19,2,2007,8,0.0,0.0,44.177638636363646,44.1584,0.21470000000000056,-118.09052272727276,-118.0959,0.2236999999999938,361.87272727272733,356.6,30.192023924673816,125.10000000000002,282.1272727272727,161.0,373.7471097274176,2175.9,"(44.78822, -117.8446)",44.78822,-117.8446,POINT (-117.8446 44.78822),5.8,24
1048,10,NV,1,2007-08-19,2007-08-19,1,2007,8,0.0,0.0,40.6777,40.6783,0.021999999999998465,-116.23722999999998,-116.23605,0.039400000000000546,346.88,342.5,25.123640925099476,79.39999999999998,79.84,54.55,77.21810668489614,244.90000000000003,"(41.8924989934688, -115.427014818654)",41.8924989934688,-115.427014818654,POINT (-115.427014818654 41.8924989934688),11.5,48
1049,17,UT,1,2007-08-21,2007-08-25,4,2007,8,0.0,0.0,39.21924117647059,39.2157,0.03719999999999857,-112.01195294117647,-112.0126,0.04579999999999984,398.05882352941177,399.6,53.7840945217953,181.2,585.0529411764707,294.0,609.490837828641,1954.4,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),8.5,35
1050,16,AZ,1,2007-08-23,2007-08-25,2,2007,8,0.0,0.0,36.19880625,36.20055,0.026000000000003354,-111.94620625000002,-111.94775,0.03730000000000189,331.68125000000003,327.25,13.287197785838826,40.400000000000034,40.900000000000006,35.65,17.243549518588107,53.0,"(36.0778136892505, -112.129551389023)",36.0778136892505,-112.129551389023,POINT (-112.129551389023 36.0778136892505),5.2,22
1053,24,MT,1,2007-08-25,2007-09-03,9,2007,8,0.0,1.0,45.694337499999996,45.693,0.05870000000000175,-113.67877916666667,-113.6798,0.09900000000000375,379.55833333333334,368.6,38.41465884910021,154.89999999999998,307.8708333333333,162.45,378.75823707979885,1572.2,"(45.859685726792, -114.001032112076)",45.859685726792,-114.001032112076,POINT (-114.001032112076 45.859685726792),53.9,146
1057,67,ID,1,2007-08-30,2007-09-04,6,2007,9,0.0,1.0,44.65453283582087,44.6549,0.13920000000000243,-116.28337761194031,-116.2794,0.14929999999999666,356.15373134328337,341.8,36.17542832716709,140.2,234.29402985074617,69.9,377.72328210292403,1712.6000000000001,"(44.890197, -116.1065)",44.890197,-116.1065,POINT (-116.1065 44.890197),14.7,56
1060,32,MT,1,2007-08-31,2007-09-15,16,2007,9,0.0,1.0,47.23579062500001,47.241,0.05250000000000199,-112.86511562500003,-112.86445,0.07139999999999702,362.71250000000003,360.4,28.52658918136868,122.10000000000002,249.78125,148.39999999999998,232.29129993220488,901.6,"(47.1220914826315, -113.155326029911)",47.1220914826315,-113.155326029911,POINT (-113.155326029911 47.1220914826315),30.6,90
1061,69,OR,1,2007-09-01,2007-09-03,2,2007,9,0.0,0.0,44.34828695652175,44.3479,0.03790000000000049,-121.76032173913046,-121.7601,0.1162000000000063,366.40434782608696,363.0,32.887662780613574,124.80000000000001,290.6594202898551,187.7,318.410341669381,1921.4,"(44.383452105, -121.8645019)",44.383452105,-121.8645019,POINT (-121.8645019 44.383452105),126.6,188
1065,178,CA,1,2007-09-03,2007-09-09,6,2007,9,0.0,0.0,37.21456910112362,37.218199999999996,0.1957000000000022,-121.43424775280897,-121.41985,0.21770000000000778,361.1443820224721,358.54999999999995,26.86557238473525,150.90000000000003,233.97640449438208,138.65,296.5271251290205,2479.0,"(36.999571, -121.574684)",36.999571,-121.574684,POINT (-121.574684 36.999571),9.9,41
1066,399,CA,1,2007-09-04,2007-09-12,8,2007,9,0.0,0.0,40.215975689223086,40.2156,0.15579999999999927,-120.73870075187966,-120.7348,0.2570999999999941,364.3230576441104,354.8,39.031967566788886,186.5,322.73383458646634,119.9,622.9099760191705,5220.6,"(39.9395670009288, -120.944376)",39.9395670009288,-120.944376,POINT (-120.944376 39.9395670009288),15.0,57
1069,11,WA,1,2007-09-06,2007-09-07,1,2007,9,0.0,0.0,46.116618181818176,46.1269,0.0958000000000041,-118.1422181818182,-118.1625,0.09409999999999741,382.7818181818182,373.3,26.913149878147603,94.69999999999999,236.4818181818182,161.7,207.3371593235608,714.1999999999999,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),5.7,24
1071,6,OR,1,2007-09-08,2007-09-09,1,2007,9,0.0,0.0,44.80068333333333,44.7996,0.015399999999999636,-123.53833333333334,-123.5373,0.03629999999999711,353.51666666666665,337.70000000000005,40.23870856111895,104.10000000000002,172.01666666666665,47.05,214.07089869168735,474.6,"(44.5884, -123.2673)",44.5884,-123.2673,POINT (-123.2673 44.5884),1.6,7
1072,140,WA,1,2007-09-10,2007-09-15,6,2007,9,0.0,0.0,48.00308214285714,48.0039,0.10739999999999839,-118.7708342857143,-118.76315,0.151299999999992,355.9635714285714,351.7,29.436770943091098,182.7,167.50142857142862,89.4,208.31651415547202,1720.7,"(47.88528, -117.98865)",47.88528,-117.98865,POINT (-117.98865 47.88528),16.1,59
1073,22,NV,1,2007-09-12,2007-09-18,6,2007,9,0.0,0.0,38.713054545454554,38.713499999999996,0.05810000000000315,-114.72487272727273,-114.72595000000001,0.06660000000000821,350.2363636363637,351.5,26.48269058145151,90.30000000000001,233.26363636363638,131.4,290.9936401619778,1196.3,"(39.00512, -114.21593)",39.00512,-114.21593,POINT (-114.21593 39.00512),3.9,16
1075,7,ID,1,2007-09-13,2007-09-13,1,2007,9,0.0,0.0,44.19911428571429,44.1953,0.01939999999999742,-111.69751428571428,-111.6867,0.04099999999999682,366.87142857142857,366.8,8.985676432655525,26.19999999999999,437.0285714285714,474.5,204.37269643379236,518.9,"(44.6613927595439, -111.105890533125)",44.6613927595439,-111.105890533125,POINT (-111.105890533125 44.6613927595439),16.1,59
1086,8,OR,1,2007-09-28,2007-09-28,1,2007,9,0.0,0.0,45.531625,45.53255,0.041100000000000136,-116.71743749999999,-116.71845,0.05100000000000193,339.0875,328.85,25.784294084356297,75.89999999999998,297.05000000000007,170.2,334.12393337973094,995.0000000000001,"(45.426351, -117.296066)",45.426351,-117.296066,POINT (-117.296066 45.426351),3.7,15
1088,6,ID,1,2007-10-10,2007-10-15,6,2007,10,0.0,0.0,47.20868333333333,47.20455,0.06490000000000151,-116.27983333333333,-116.2757,0.091700000000003,370.84999999999997,374.75,30.177060824407658,89.19999999999999,245.23333333333335,230.45,177.40371660894445,517.2,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),28.8,86
1093,556,CA,1,2007-10-21,2007-10-28,8,2007,10,0.0,0.0,33.17923525179858,33.136250000000004,0.4637000000000029,-116.87099316546767,-116.882,0.5518000000000001,367.63507194244636,359.9,36.48305903527541,182.2,298.47895683453226,150.05,416.8145472288755,3597.6,"(33.127769000864, -117.075086)",33.127769000864,-117.075086,POINT (-117.075086 33.127769000864),52.7,143
1101,10,AZ,1,2007-10-26,2007-10-30,4,2007,10,0.0,0.0,36.22736999999999,36.22655,0.031399999999997874,-112.01558,-112.00665000000001,0.07229999999999848,367.76,353.15,52.63269368410136,155.89999999999998,232.95,73.75,355.77279344485515,1059.4,"(36.0778136892505, -112.129551389023)",36.0778136892505,-112.129551389023,POINT (-112.129551389023 36.0778136892505),4.7,20
1103,27,NM,1,2007-11-20,2007-11-21,1,2007,11,0.0,0.0,34.59695925925926,34.5979,0.042200000000001125,-106.41285185185185,-106.4092,0.10730000000000928,373.7444444444443,363.8,44.550665481806156,146.8,767.1925925925926,342.4,969.7628381468907,3356.9,"(34.8147, -106.7396)",34.8147,-106.7396,POINT (-106.7396 34.8147),3.2,13
1109,7,AZ,1,2008-04-14,2008-04-24,11,2008,4,0.0,0.0,33.50024285714286,33.4872,0.05719999999999459,-109.36167142857143,-109.3568,0.05480000000000018,353.24285714285713,356.9,13.43029624181302,39.19999999999999,121.11428571428571,126.5,58.82285351152302,177.2,"(34.0584750370195, -109.441258534854)",34.0584750370195,-109.441258534854,POINT (-109.441258534854 34.0584750370195),9.0,38
1112,7,CA,1,2008-04-30,2008-04-30,1,2008,4,0.0,0.0,33.72598571428571,33.7284,0.017000000000003013,-116.62017142857144,-116.6207,0.03810000000000002,348.81428571428575,344.8,25.021885658454323,64.20000000000005,213.4857142857143,112.7,183.38100072955058,423.7,"(33.85275, -116.54101)",33.85275,-116.54101,POINT (-116.54101 33.85275),15.4,58
1113,11,NM,1,2008-04-30,2008-05-01,2,2008,5,0.0,1.0,34.6806,34.6752,0.08200000000000074,-106.37093636363637,-106.3741,0.09080000000000155,378.67272727272723,358.5,49.92312271701543,171.39999999999998,364.6090909090909,107.7,628.4742022621858,2125.6,"(34.8147, -106.7396)",34.8147,-106.7396,POINT (-106.7396 34.8147),21.7,71
1114,7,AZ,1,2008-05-20,2008-05-21,1,2008,5,0.0,0.0,32.73842857142857,32.7365,0.027599999999999625,-109.83151428571429,-109.8338,0.024199999999993338,355.72857142857146,358.2,21.21938691273575,51.5,236.2,66.1,304.1736181854041,754.4,"(32.00941, -109.38906)",32.00941,-109.38906,POINT (-109.38906 32.00941),7.4,31
1116,11,NM,1,2008-05-21,2008-05-21,1,2008,5,0.0,0.0,31.547399999999996,31.5462,0.026799999999997937,-108.97797272727271,-108.9772,0.04370000000000118,380.30909090909086,370.9,27.157409837665103,71.69999999999999,168.74545454545455,102.7,146.48367392741324,381.9,"(31.3492, -109.539683)",31.3492,-109.539683,POINT (-109.539683 31.3492),24.1,76
1117,18,CA,1,2008-05-22,2008-05-24,2,2008,5,0.0,0.0,37.061499999999995,37.05925,0.048500000000004206,-121.80678888888886,-121.80099999999999,0.07489999999999952,383.0833333333333,380.3,47.536082270703155,164.90000000000003,417.3944444444444,310.7,393.86872323629717,1163.8,"(36.983320000907, -121.98822)",36.983320000907,-121.98822,POINT (-121.98822 36.983320000907),7.4,31
1118,11,NM,1,2008-05-30,2008-06-01,2,2008,5,0.0,1.0,34.4382,34.4375,0.013500000000000512,-107.10693636363636,-107.1113,0.09340000000000259,366.52727272727276,361.5,28.25926718473396,117.0,121.78181818181817,73.0,152.38151343376148,536.4,"(34.8147, -106.7396)",34.8147,-106.7396,POINT (-106.7396 34.8147),5.7,24
1119,11,NM,1,2008-06-02,2008-06-03,1,2008,6,0.0,0.0,32.71806363636363,32.7153,0.02109999999999701,-104.31889090909091,-104.3197,0.04290000000000305,358.46363636363634,361.0,20.563330115877285,61.60000000000002,271.8272727272727,136.4,322.36464784746204,1043.2,"(32.380117618, -104.262726312)",32.380117618,-104.262726312,POINT (-104.262726312 32.380117618),4.6,19
1126,7,UT,1,2008-06-15,2008-06-17,2,2008,6,0.0,0.0,37.78311428571429,37.7839,0.025399999999997647,-111.83185714285715,-111.8312,0.02380000000000848,408.5571428571429,372.7,60.710758440956674,129.8,598.5285714285714,166.6,731.7825854589274,1554.9,"(37.6183832890889, -112.174367903929)",37.6183832890889,-112.174367903929,POINT (-112.174367903929 37.6183832890889),3.0,13
1128,16,NM,1,2008-06-19,2008-06-20,2,2008,6,0.0,0.0,33.24106875,33.2542,0.08829999999999671,-105.11593750000002,-105.11605,0.05920000000000414,340.62499999999994,334.70000000000005,19.440284634404577,57.19999999999999,93.3875,58.2,101.68655679751052,393.3,"(33.4688085496206, -105.535443914569)",33.4688085496206,-105.535443914569,POINT (-105.535443914569 33.4688085496206),12.2,51
1146,276,CA,1,2008-06-23,2008-07-11,18,2008,6,0.0,1.0,40.493443115942036,40.51945,0.301400000000001,-122.7239199275362,-122.695,0.41140000000000043,349.44275362318865,341.95,27.359501291789687,146.3,149.0057971014493,74.65,207.7199988684473,1504.6,"(40.550130000932, -122.38092)",40.550130000932,-122.38092,POINT (-122.38092 40.550130000932),18.0,63
1157,189,CA,1,2008-06-25,2008-07-23,28,2008,7,0.0,1.0,41.5987513227513,41.6047,0.22390000000000043,-123.61843650793641,-123.6139,0.2635999999999967,345.43597883597874,336.3,27.895885014917635,180.29999999999995,183.69523809523827,61.0,356.3430191043984,1980.6,"(41.560952388, -124.083964246)",41.560952388,-124.083964246,POINT (-124.083964246 41.560952388),6.0,25
1165,6,AZ,1,2008-06-24,2008-07-08,15,2008,7,0.0,1.0,33.00003333333333,32.9987,0.009699999999995157,-110.77229999999999,-110.7724,0.015700000000009595,323.0166666666666,322.85,3.402009210256002,9.0,32.166666666666664,29.05,15.039636520430495,43.900000000000006,"(33.293465, -111.285594)",33.293465,-111.285594,POINT (-111.285594 33.293465),3.3,14
1167,21,OR,1,2008-07-02,2008-07-02,1,2008,7,0.0,0.0,45.26185238095238,45.2593,0.07549999999999812,-120.6022142857143,-120.6043,0.08389999999999986,351.2809523809523,352.8,19.13250164112417,62.5,85.45238095238095,62.6,60.642308820225665,184.70000000000002,"(45.666204, -121.000708)",45.666204,-121.000708,POINT (-121.000708 45.666204),15.4,58
1168,6,OR,1,2008-07-03,2008-07-03,1,2008,7,0.0,0.0,46.06028333333334,46.06065,0.014500000000005286,-123.52851666666668,-123.52510000000001,0.050600000000002865,376.0,379.4,13.547545903225421,34.5,984.4666666666667,1012.2,366.41105150727464,934.7,"(46.139444, -122.961944)",46.139444,-122.961944,POINT (-122.961944 46.139444),3.4,14
1178,6,WA,1,2008-07-23,2008-07-24,2,2008,7,0.0,0.0,48.33828333333333,48.3363,0.009599999999998943,-120.56535000000001,-120.5644,0.017499999999998295,363.3833333333334,364.25,39.79399033354994,102.19999999999999,187.3166666666667,118.05,187.9751091678541,476.8,"(48.47724, -120.19057)",48.47724,-120.19057,POINT (-120.19057 48.47724),5.9,25
1190,28,ID,1,2008-08-05,2008-08-25,20,2008,8,0.0,0.0,45.52263928571428,45.52475,0.05019999999999669,-114.65262857142856,-114.6494,0.09619999999999607,376.59642857142865,366.15,27.733954081499252,102.89999999999998,194.00000000000003,115.5,179.23931860318297,692.0999999999999,"(45.859685726792, -114.001032112076)",45.859685726792,-114.001032112076,POINT (-114.001032112076 45.859685726792),6.1,25
1194,6,ID,1,2008-08-11,2008-08-14,4,2008,8,0.0,0.0,45.97105,45.9671,0.02459999999999951,-116.56523333333332,-116.56555,0.025500000000008072,345.3166666666666,342.95000000000005,16.616066522094403,41.5,70.61666666666666,52.550000000000004,48.39212401482979,126.1,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),5.4,23
1195,6,WA,1,2008-08-12,2008-08-18,6,2008,8,0.0,0.0,48.03655,48.03675,0.009700000000002262,-121.10205,-121.10375,0.026200000000002888,327.8333333333333,327.95000000000005,7.766509297404262,21.100000000000023,84.75,82.6,49.4171528924927,106.1,"(48.2469, -121.6031)",48.2469,-121.6031,POINT (-121.6031 48.2469),12.6,52
