,labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,cluster
378,1503,48,AZ,1,2011-06-27,2011-06-29,2,2011,6,0.0,0.0,33.045797916666665,33.0475,0.0501000000000004,-110.32503749999997,-110.3234,0.085400000000007,355.6354166666668,353.95,27.53795438549473,100.20000000000005,196.7791666666666,152.8,212.5817099059202,1256.9,"(33.293465, -111.285594)",33.293465,-111.285594,POINT (-111.285594 33.293465),11.3,47,0
379,1511,7,WA,1,2011-07-29,2011-07-31,2,2011,7,0.0,0.0,46.02551428571429,46.0247,0.0131999999999976,-118.74691428571428,-118.7552,0.0512000000000085,378.74285714285713,374.5,17.82553011300152,56.10000000000002,148.18571428571428,124.0,93.9996175270841,286.0,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),3.8,16,0
380,1531,16,MT,1,2011-08-17,2011-08-27,11,2011,8,0.0,0.0,47.52445000000001,47.52965,0.0375999999999976,-113.27573750000002,-113.27385,0.0808999999999997,360.7375,359.95,22.99295181861897,85.30000000000001,242.58125,151.0,232.94816939611263,642.6,"(47.17563, -113.476182)",47.17563,-113.476182,POINT (-113.476182 47.17563),12.0,50,0
381,1534,65,ID,2,2011-08-18,2011-09-15,29,2011,8,0.0,1.0,45.51654307692306,45.5162,0.0923000000000016,-114.42892769230777,-114.4088,0.2038000000000011,355.4384615384617,352.3,26.4904150844443,180.5,126.99846153846156,76.6,207.1119205981301,1573.1999999999998,"(45.859685726792, -114.001032112076)",45.859685726792,-114.001032112076,POINT (-114.001032112076 45.859685726792),13.5,54,1
382,1535,6,OR,1,2011-08-19,2011-08-27,9,2011,8,0.0,0.0,45.52615,45.526250000000005,0.0144999999999981,-118.79521666666666,-118.79395,0.0587000000000017,398.86666666666673,397.0,30.310768163586125,78.59999999999997,599.3666666666667,619.75,351.40638392986926,751.5,"(45.652231, -118.823033)",45.652231,-118.823033,POINT (-118.823033 45.652231),6.5,27,2
383,1538,6,ID,1,2011-08-21,2011-08-21,1,2011,8,0.0,0.0,42.197766666666666,42.19615,0.0228000000000037,-113.9775,-113.9806,0.0210999999999899,388.8,382.75,39.12927292961116,107.60000000000002,518.9666666666667,314.95,633.2408535989025,1673.9,"(42.56400831, -114.447070604)",42.56400831,-114.447070604,POINT (-114.447070604 42.56400831),6.9,29,2
384,1543,6,AZ,1,2011-08-23,2011-08-25,2,2011,8,0.0,0.0,36.26491666666666,36.26375,0.0266000000000019,-112.21211666666666,-112.21065,0.0176999999999907,343.15000000000003,339.5,19.8509193741751,48.30000000000001,54.583333333333336,48.2,32.14121445537904,79.3,"(36.0778136892505, -112.129551389023)",36.0778136892505,-112.129551389023,POINT (-112.129551389023 36.0778136892505),3.8,16,0
385,1544,13,WY,1,2011-08-23,2011-08-24,1,2011,8,0.0,0.0,44.47000769230769,44.4687,0.0482999999999975,-105.4433,-105.4468,0.0507999999999952,344.4846153846154,349.5,17.403823629394704,48.400000000000034,65.23076923076923,50.4,33.85292662423208,127.6,"(44.5026750009431, -105.539763)",44.5026750009431,-105.539763,POINT (-105.539763 44.5026750009431),33.5,96,0
386,1548,33,MT,1,2011-08-23,2011-08-27,4,2011,8,0.0,0.0,45.12481818181818,45.1212,0.1426999999999978,-106.04714848484846,-106.0214,0.2806999999999959,367.8060606060605,363.6,22.125846585412543,90.39999999999998,157.89999999999998,92.9,121.29353857481443,429.3,"(45.366151, -106.48982)",45.366151,-106.48982,POINT (-106.48982 45.366151),7.7,32,0
387,1553,12,CA,1,2011-08-25,2011-08-28,4,2011,8,0.0,0.0,37.66861666666667,37.6604,0.0628000000000028,-119.855325,-119.8537,0.0600999999999913,353.90000000000003,357.05,36.94292895805637,126.7,244.15,91.0,454.2403518763247,1613.0,"(37.71325, -119.7062)",37.71325,-119.7062,POINT (-119.7062 37.71325),5.7,24,0
388,1556,75,ID,1,2011-08-27,2011-10-03,37,2011,9,0.0,2.0,44.97777599999999,44.9779,0.1323000000000007,-114.19366533333331,-114.1928,0.1685999999999978,354.20933333333346,352.7,25.955341966088145,120.40000000000003,147.02933333333328,94.2,158.17352067094365,875.8000000000001,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),8.5,35,1
389,1558,62,OR,1,2011-08-29,2011-09-11,14,2011,9,0.0,1.0,45.42704516129033,45.42805,0.0463999999999984,-121.68838387096775,-121.6886,0.0961000000000069,362.6935483870968,358.20000000000005,33.580751077667145,158.7,217.8258064516129,139.85,246.6946854873441,1432.4,"(45.28845, -121.782775)",45.28845,-121.782775,POINT (-121.782775 45.28845),16.0,59,0
390,1559,86,OR,1,2011-08-29,2011-09-11,14,2011,9,0.0,1.0,44.36749069767442,44.3694,0.0510999999999981,-121.8458151162791,-121.83565,0.1792999999999978,365.7802325581394,358.15,37.81035282990296,183.79999999999995,213.57906976744195,130.6,275.8242168766098,1831.1,"(44.383452105, -121.8645019)",44.383452105,-121.8645019,POINT (-121.8645019 44.383452105),136.8,193,0
391,1560,40,AZ,2,2011-08-29,2011-08-31,3,2011,8,0.0,0.0,33.2768025,33.27685,0.067300000000003,-114.6959375,-114.69395,0.0692000000000092,352.05999999999995,339.25,34.48289654083823,131.3,198.6075,76.35,386.69929176299246,2302.1,"(32.690278, -114.61444)",32.690278,-114.61444,POINT (-114.61444 32.690278),6.5,27,0
392,1573,14,MT,1,2011-09-05,2011-09-08,4,2011,9,0.0,0.0,45.54397142857143,45.54705,0.0262000000000028,-113.31598571428574,-113.31555,0.0420000000000015,379.8071428571429,375.65,39.19565251177961,133.2,378.6928571428571,189.8,398.2023788985188,1270.5,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),21.0,70,0
393,1575,18,ID,1,2011-09-06,2011-09-15,10,2011,9,0.0,0.0,45.17017777777778,45.17085,0.0270999999999972,-114.67522777777776,-114.6768,0.0638000000000005,338.0833333333333,331.4,17.724069709263265,55.30000000000001,137.29444444444442,35.0,262.75421857524,968.3,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),13.0,53,0
394,1579,22,ID,1,2011-09-10,2011-09-30,20,2011,9,0.0,0.0,45.83635,45.8388,0.0694000000000016,-115.0472318181818,-115.04405,0.0905000000000058,351.50000000000006,351.0,26.02420119079638,106.7,97.3181818181818,68.6,98.26584755924512,461.3,"(45.859685726792, -114.001032112076)",45.859685726792,-114.001032112076,POINT (-114.001032112076 45.859685726792),5.2,22,0
395,1581,6,MT,1,2011-09-11,2011-09-12,1,2011,9,0.0,0.0,47.42585,47.4268,0.0308999999999954,-113.01666666666668,-113.01615,0.055899999999994,361.9166666666667,356.45,14.268344916866386,37.60000000000002,220.03333333333333,147.5,174.57699352052856,385.4,"(47.1220914826315, -113.155326029911)",47.1220914826315,-113.155326029911,POINT (-113.155326029911 47.1220914826315),12.4,52,0
396,1584,6,OR,1,2011-09-22,2011-09-23,1,2011,9,0.0,0.0,44.202133333333336,44.20025,0.0155000000000029,-120.47238333333333,-120.4713,0.0150000000000005,363.51666666666665,363.35,26.444463818853784,73.10000000000002,387.1166666666666,85.94999999999999,508.5650535247842,1124.5,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),6.9,29,0
397,1587,42,AZ,1,2011-09-23,2011-09-27,4,2011,9,0.0,0.0,33.82353095238096,33.82495,0.0397999999999996,-110.98154761904756,-110.9783,0.0674000000000063,364.4285714285714,363.4,29.61759765059169,138.5,214.8690476190476,123.4,218.88050029371496,869.4,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),12.6,52,0
398,1610,8,NV,1,2011-11-18,2011-11-18,1,2011,11,0.0,0.0,39.469375,39.46935,0.0138000000000033,-119.836125,-119.83615,0.0370000000000061,365.875,362.65,31.40299121330414,97.89999999999998,145.25,105.1,133.40517231352013,405.9,"(39.52508333, -119.8077167)",39.52508333,-119.8077167,POINT (-119.8077167 39.52508333),1.8,8,0
399,1612,8,WA,1,2012-03-10,2012-03-10,1,2012,3,0.0,0.0,46.3975375,46.39745,0.0165999999999968,-117.920925,-117.92095,0.0842000000000098,393.625,394.6,19.778830674666857,58.69999999999999,1000.1375,952.05,436.3281004588175,1247.0,"(46.318, -117.985)",46.318,-117.985,POINT (-117.985 46.318),8.6,36,2
400,1614,11,MT,1,2012-04-02,2012-04-09,8,2012,4,0.0,0.0,47.644718181818185,47.6376,0.0540999999999982,-111.94657272727272,-111.9475,0.0868999999999999,369.9363636363637,370.1,17.31157258756539,61.39999999999998,136.78181818181818,117.4,89.03533925562162,319.1,"(47.494318, -111.303317)",47.494318,-111.303317,POINT (-111.303317 47.494318),7.4,31,0
401,1622,16,AZ,1,2012-05-13,2012-05-15,3,2012,5,0.0,0.0,34.23430625,34.23365,0.0291999999999958,-110.79867500000005,-110.7992,0.0520999999999958,347.16875000000005,349.5,18.57391427961986,62.39999999999998,103.95625,98.8,55.4673834338704,195.8,"(34.0908659437632, -110.942800642604)",34.0908659437632,-110.942800642604,POINT (-110.942800642604 34.0908659437632),5.9,25,0
402,1627,11,CO,1,2012-05-26,2012-05-30,4,2012,5,0.0,0.0,38.45873636363637,38.4622,0.0467000000000012,-108.99546363636364,-108.9853,0.0567999999999955,336.1727272727273,333.9,16.81713952544194,49.19999999999999,147.33636363636364,121.6,133.69160237447431,472.7000000000001,"(38.45832, -109.82126)",38.45832,-109.82126,POINT (-109.82126 38.45832),4.3,18,0
403,1628,43,CO,1,2012-05-27,2012-06-26,31,2012,6,0.0,1.0,37.437681395348825,37.4448,0.1031000000000048,-107.2966093023256,-107.3002,0.0911000000000115,365.8534883720929,361.7,38.51759862982368,184.4,303.58604651162784,113.6,430.9204255242466,1649.6,"(37.3038900009098, -107.484167)",37.3038900009098,-107.484167,POINT (-107.484167 37.3038900009098),20.6,69,1
404,1637,7,AZ,1,2012-06-11,2012-06-11,1,2012,6,0.0,0.0,33.24332857142857,33.2445,0.0108999999999994,-111.07602857142858,-111.0745,0.0540999999999911,355.9857142857143,358.8,30.84874003755685,76.20000000000005,250.2,111.3,296.5081673973473,807.9,"(33.293465, -111.285594)",33.293465,-111.285594,POINT (-111.285594 33.293465),5.3,22,0
405,1652,40,MT,1,2012-06-24,2012-07-04,11,2012,6,0.0,1.0,45.68093999999999,45.68035,0.0508999999999986,-111.98107249999998,-111.97855,0.1246000000000009,385.96,378.65,41.49264253594105,181.4,1487.7775,458.2,2845.684469101572,13206.6,"(46.002602, -112.501247)",46.002602,-112.501247,POINT (-112.501247 46.002602),7.6,32,2
406,1654,304,WY,1,2012-06-26,2012-07-05,9,2012,6,0.0,1.0,42.51528717105261,42.5084,0.2368999999999985,-110.5197197368421,-110.5119,0.2135999999999995,396.1657894736842,382.9,48.87261964730208,188.3,690.7019736842115,337.65,1071.8811796847772,8541.2,"(42.4863610009397, -110.098861)",42.4863610009397,-110.098861,POINT (-110.098861 42.4863610009397),38.6,109,0
407,1656,582,MT,1,2012-06-26,2012-07-05,9,2012,6,0.0,1.0,45.62853367697594,45.626900000000006,0.2910000000000039,-106.13731924398614,-106.13005,0.7014999999999958,361.0140893470788,354.65,36.31900078967391,183.1,425.4524054982817,163.6,759.1935670662355,7511.2,"(45.648328214, -106.55724716)",45.648328214,-106.55724716,POINT (-106.55724716 45.648328214),44.1,122,1
408,1657,14,NV,1,2012-06-26,2012-06-26,1,2012,6,0.0,0.0,39.48139285714285,39.4838,0.0520999999999958,-115.85384285714284,-115.85615,0.0356000000000022,375.9071428571429,376.85,23.924286478732945,91.90000000000003,255.16428571428568,218.5,179.34637568829618,663.1,"(39.00512, -114.21593)",39.00512,-114.21593,POINT (-114.21593 39.00512),1.5,6,0
409,1658,7,MT,1,2012-06-26,2012-06-26,1,2012,6,0.0,0.0,46.662842857142856,46.6636,0.0200000000000031,-112.06365714285712,-112.0681,0.0195000000000078,367.4857142857142,355.6,27.864698609018333,78.0,135.84285714285713,74.5,150.76624132679544,421.4,"(46.658762, -112.013089)",46.658762,-112.013089,POINT (-112.013089 46.658762),42.0,117,0
410,1658,7,MT,1,2012-06-26,2012-06-26,1,2012,6,0.0,0.0,46.662842857142856,46.6636,0.0200000000000031,-112.06365714285712,-112.0681,0.0195000000000078,367.4857142857142,355.6,27.864698609018333,78.0,135.84285714285713,74.5,150.76624132679544,421.4,"(46.658762, -112.013089)",46.658762,-112.013089,POINT (-112.013089 46.658762),54.6,148,0
411,1663,20,AZ,1,2012-06-28,2012-06-29,2,2012,6,0.0,0.0,35.800855,35.811049999999994,0.1029000000000053,-113.77820500000004,-113.7817,0.1031000000000119,375.595,370.85,38.56864659279607,150.2,416.465,127.8,650.5535620773887,2838.2000000000003,"(36.0193023384645, -114.069204922226)",36.0193023384645,-114.069204922226,POINT (-114.069204922226 36.0193023384645),5.0,21,0
412,1668,28,UT,1,2012-06-29,2012-07-04,5,2012,7,0.0,1.0,39.749378571428565,39.75465,0.102800000000002,-109.14051785714288,-109.1362,0.1548999999999978,354.1607142857142,339.29999999999995,39.70119262399048,144.0,204.96071428571423,118.9,256.4589424064048,1027.4,"(39.8686220388871, -109.097302408798)",39.8686220388871,-109.097302408798,POINT (-109.097302408798 39.8686220388871),21.7,71,0
413,1679,129,MT,1,2012-07-04,2012-07-08,4,2012,7,0.0,0.0,45.26345348837212,45.2554,0.1654999999999944,-106.03486046511624,-106.0425,0.2169999999999987,363.58992248062015,360.8,29.65485269353389,133.90000000000003,289.1821705426358,135.5,368.3941799065261,2228.1,"(45.366151, -106.48982)",45.366151,-106.48982,POINT (-106.48982 45.366151),12.3,51,0
414,1680,20,MT,1,2012-07-05,2012-07-05,1,2012,7,0.0,0.0,45.10706,45.1074,0.0341000000000022,-106.388405,-106.3879,0.0781999999999953,356.5300000000001,347.4,30.34819165686985,94.0,105.785,57.5,102.06041696233812,351.6,"(45.366151, -106.48982)",45.366151,-106.48982,POINT (-106.48982 45.366151),41.3,115,0
415,1693,6,CO,1,2012-07-11,2012-07-11,1,2012,7,0.0,0.0,40.3743,40.3731,0.0116999999999976,-108.19554999999998,-108.18205,0.061000000000007,344.4166666666667,332.15,26.67548812424369,68.09999999999997,209.75,210.15,88.91930611515139,258.0,"(40.0869440009297, -108.761389)",40.0869440009297,-108.761389,POINT (-108.761389 40.0869440009297),14.8,57,0
416,1699,6,ID,1,2012-07-20,2012-07-20,1,2012,7,0.0,0.0,44.46555000000001,44.465050000000005,0.0333000000000041,-116.79766666666666,-116.79795,0.0417999999999949,354.1666666666667,354.8,2.903561032020291,7.900000000000034,225.26666666666668,205.8,97.1943756946186,234.4,"(45.079864040123, -116.844808262337)",45.079864040123,-116.844808262337,POINT (-116.844808262337 45.079864040123),5.2,22,0
417,1700,6,CA,1,2012-07-21,2012-07-22,1,2012,7,0.0,0.0,38.82576666666667,38.82525,0.0195999999999969,-122.22448333333334,-122.21895,0.0430999999999954,356.5333333333333,357.4,13.436616637631166,41.0,287.46666666666664,189.1,249.7912301636442,621.7,"(39.0212210009231, -122.281803)",39.0212210009231,-122.281803,POINT (-122.281803 39.0212210009231),8.4,35,0
418,1702,7,MT,1,2012-07-23,2012-07-23,1,2012,7,0.0,0.0,47.26005714285714,47.2593,0.0174999999999982,-112.00572857142856,-112.0024,0.0514999999999901,355.2,355.4,26.023579051826584,75.70000000000005,100.82857142857142,69.3,76.28762927862145,214.1,"(46.8505, -111.987164)",46.8505,-111.987164,POINT (-111.987164 46.8505),4.2,18,0
419,1702,7,MT,1,2012-07-23,2012-07-23,1,2012,7,0.0,0.0,47.26005714285714,47.2593,0.0174999999999982,-112.00572857142856,-112.0024,0.0514999999999901,355.2,355.4,26.023579051826584,75.70000000000005,100.82857142857142,69.3,76.28762927862145,214.1,"(46.8505, -111.987164)",46.8505,-111.987164,POINT (-111.987164 46.8505),4.3,18,0
420,1702,7,MT,1,2012-07-23,2012-07-23,1,2012,7,0.0,0.0,47.26005714285714,47.2593,0.0174999999999982,-112.00572857142856,-112.0024,0.0514999999999901,355.2,355.4,26.023579051826584,75.70000000000005,100.82857142857142,69.3,76.28762927862145,214.1,"(46.8505, -111.987164)",46.8505,-111.987164,POINT (-111.987164 46.8505),4.4,18,0
421,1703,13,MT,1,2012-07-24,2012-07-26,2,2012,7,0.0,0.0,47.48947692307692,47.4904,0.0332000000000007,-108.1990153846154,-108.2068,0.0852000000000003,344.4153846153846,352.9,18.25786799135496,49.200000000000045,100.23846153846156,55.5,119.14579680977378,387.1,"(47.582225107753, -108.720383334508)",47.582225107753,-108.720383334508,POINT (-108.720383334508 47.582225107753),6.8,28,0
422,1704,14,MT,1,2012-07-26,2012-07-26,1,2012,7,0.0,0.0,45.51850714285714,45.52015,0.0289000000000001,-109.18386428571432,-109.1864,0.0493000000000023,344.36428571428576,347.0,17.410987120995546,48.39999999999998,73.07142857142857,68.4,45.35539029235034,148.6,"(45.7804, -108.511542)",45.7804,-108.511542,POINT (-108.511542 45.7804),8.2,34,0
423,1705,63,ID,1,2012-07-28,2012-07-29,1,2012,7,0.0,0.0,43.1589,43.1605,0.0965999999999951,-112.14341428571429,-112.1414,0.105400000000003,370.3285714285715,362.8,32.6882904385842,124.2,327.0952380952381,179.9,428.0171742215159,2436.0,"(42.978247774, -112.455813453)",42.978247774,-112.455813453,POINT (-112.455813453 42.978247774),10.0,42,0
424,1708,23,OR,1,2012-07-28,2012-08-07,11,2012,7,0.0,1.0,43.46818695652173,43.4677,0.0581000000000031,-120.74506956521738,-120.756,0.1423999999999949,358.9304347826087,360.6,18.81738641843105,71.10000000000002,167.41739130434783,124.7,129.95129035762844,551.8000000000001,"(44.063916, -121.312554)",44.063916,-121.312554,POINT (-121.312554 44.063916),6.5,27,0
425,1713,1529,ID,2,2012-07-30,2012-10-12,75,2012,8,0.0,3.0,45.489272531066014,45.4722,0.4964999999999975,-114.558531327665,-114.5783,1.06989999999999,362.8980379332898,355.9,37.0561200097796,187.7,298.0412034009155,114.0,608.0750043207688,8458.0,"(45.859685726792, -114.001032112076)",45.859685726792,-114.001032112076,POINT (-114.001032112076 45.859685726792),18.2,64,1
426,1715,14,MT,1,2012-08-01,2012-08-01,1,2012,8,0.0,0.0,46.14157857142857,46.1414,0.0266000000000019,-106.4299642857143,-106.42745,0.0486000000000075,375.3357142857143,373.6,21.223340096110334,63.19999999999999,157.91428571428574,115.65,113.7488384193801,376.9,"(45.648328214, -106.55724716)",45.648328214,-106.55724716,POINT (-106.55724716 45.648328214),32.4,94,0
427,1718,6,MT,1,2012-08-01,2012-08-01,1,2012,8,0.0,0.0,46.0893,46.0873,0.0243999999999999,-104.68288333333334,-104.68675,0.0542000000000086,399.5,385.1,40.73774662398499,104.0,347.7,206.9,370.5658861795025,968.5,"(45.440295, -105.370283)",45.440295,-105.370283,POINT (-105.370283 45.440295),15.1,57,0
428,1724,193,ID,1,2012-08-06,2012-08-14,8,2012,8,0.0,0.0,42.27833937823834,42.2756,0.1876000000000033,-114.10640621761652,-114.1126,0.2606000000000108,360.3284974093264,358.8,33.186958820465854,156.60000000000002,241.8844559585491,128.4,285.56801777852803,2199.1,"(42.56400831, -114.447070604)",42.56400831,-114.447070604,POINT (-114.447070604 42.56400831),14.6,56,0
429,1726,1019,NV,2,2012-08-06,2012-08-19,14,2012,8,0.0,0.0,42.0163400392542,41.9939,0.7727000000000004,-118.26335053974482,-118.278,0.5411000000000001,366.2548577036309,360.9,35.893470183608294,184.5,336.3860647693812,155.8,556.2176203437506,6940.700000000001,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),27.6,84,1
430,1726,1019,NV,2,2012-08-06,2012-08-19,14,2012,8,0.0,0.0,42.0163400392542,41.9939,0.7727000000000004,-118.26335053974482,-118.278,0.5411000000000001,366.2548577036309,360.9,35.893470183608294,184.5,336.3860647693812,155.8,556.2176203437506,6940.700000000001,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),22.9,74,1
431,1726,1019,NV,2,2012-08-06,2012-08-19,14,2012,8,0.0,0.0,42.0163400392542,41.9939,0.7727000000000004,-118.26335053974482,-118.278,0.5411000000000001,366.2548577036309,360.9,35.893470183608294,184.5,336.3860647693812,155.8,556.2176203437506,6940.700000000001,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),27.8,84,1
432,1734,22,UT,1,2012-08-07,2012-08-09,2,2012,8,0.0,0.0,40.17560909090909,40.18,0.0722000000000022,-112.58139545454546,-112.58475,0.1262000000000114,341.8818181818182,334.7,20.690822358478886,65.5,175.05000000000004,109.35,147.64955533450205,472.6,"(40.5433086862775, -112.299618029655)",40.5433086862775,-112.299618029655,POINT (-112.299618029655 40.5433086862775),16.0,59,0
433,1747,13,AZ,1,2012-08-11,2012-08-13,2,2012,8,0.0,0.0,33.9156923076923,33.9182,0.0289000000000001,-111.12645384615386,-111.1227,0.0535999999999887,359.8307692307692,367.7,26.095765448803647,83.69999999999999,222.94615384615383,104.6,311.4483306943668,1043.9,"(34.0908659437632, -110.942800642604)",34.0908659437632,-110.942800642604,POINT (-110.942800642604 34.0908659437632),13.3,54,0
434,1748,39,CA,1,2012-08-11,2012-08-14,3,2012,8,0.0,0.0,35.2836358974359,35.2926,0.1225000000000022,-118.2278794871795,-118.2312,0.1141999999999967,357.75384615384604,346.0,36.21714370261284,141.10000000000002,441.7666666666666,158.4,704.6325475150463,3327.4,"(35.0505513494936, -118.147293620967)",35.0505513494936,-118.147293620967,POINT (-118.147293620967 35.0505513494936),10.6,44,0
